study_id,title,quality_flags,missing_field_count,resource_count,resource_quality_flags
oa_W2106156839,Empowering women through land tenure regularization : evidence from the impact evaluation of the national program in Rwanda,missing_url;external_research_article;no_microdata,3,0,
oa_W3002277218,Gendered land rights and access to land in countries experiencing declining farm size,missing_url;external_research_article;no_microdata,3,0,
oa_W2794699730,"Sowing gender policies, cultivating agrarian change, reaping inequality? Intersections of gender and class in the context of marshland transformations in Rwanda",external_research_article;no_microdata,2,1,
oa_W3145400023,Decoding Gender Justice in Land Conflicts Resolution in Rwanda,external_research_article;no_microdata,2,1,
oa_W769258539,Women and land arrangements in Rwanda: A gender-based analysis of access to natural resources,missing_url;external_research_article;no_microdata,3,0,
oa_W4399150419,The role of open data and digital technology in property management in the developing world. The case of Rwanda.,external_research_article;no_microdata,2,1,
oa_W3009118386,"Participatory constitutional reforms vs. realization of equal representation of men and women in the parliaments: a study of Kenya, Rwanda and Tanzania",external_research_article;no_microdata,2,1,
oa_W3214914457,Gender Land Rights as Factor for Households' Sustainable Development in Rwanda,external_research_article;no_microdata,2,1,
oa_W2912690677,The Intersection of Gender and Land in Post-Genocide Rwanda: Land Tenure Regularization and its Impact on Women,external_research_article;no_microdata,2,1,
oa_W45272374,Women's Studies in Uganda,missing_url;external_research_article;no_microdata,3,0,
oa_W4387651728,Farmers’ Adoption and Perceptions of Coffee and Banana Intercropping System in Rwanda,external_research_article;no_microdata,2,1,
oa_W1992176863,'You're either with us or against us': Civil society and policy making in post-genocide Rwanda,external_research_article;no_microdata,2,1,
oa_W2935989572,Why Tenure Responsive Land-Use Planning Matters: Insights for Land Use Consolidation for Food Security in Rwanda,external_research_article;no_microdata,2,1,
oa_W1972769917,"FARM SIZE, LAND FRAGMENTATION AND ECONOMIC EFFICIENCY IN SOUTHERN RWANDA",external_research_article;no_microdata,2,1,
oa_W4413748052,Land Ownership Structure and Women’s Agricultural Productivity in The Eastern Province of Rwanda,external_research_article;no_microdata,2,1,
oa_W2169317232,Is There a Farm-Size Productivity Relationship in African Agriculture? Evidence from Rwanda,external_research_article;no_microdata,2,1,
oa_W2886009689,The Rwandan agrarian and land sector modernisation: confronting macro performance with lived experiences on the ground,external_research_article;no_microdata,2,1,
oa_W418172108,Women’s Land Rights and Empowerment: Impact of the Land Tenure Regularization Reform (LTR) on Contraceptive Use and Domestic Violence in Rwanda,external_research_article;no_microdata,2,1,
oa_W1587365530,"Collapse, War and Reconstruction in Rwanda: An analytical narrative on state-making.",external_research_article;no_microdata,2,1,
oa_W7134112939,Land Law Reforms and Tenure Security: A Mixed Methods Inquiry into Rwanda's Legal Transformations,external_research_article;no_microdata,2,1,
oa_W1931931645,Gender Equality Policies in Rwanda: Public Relations or Real Transformations?,external_research_article;no_microdata,2,0,
oa_W2345468492,Gender Inequality Prevents Abused Women from Seeking Care Despite Protection Given in Gender-Based Violence Legislation: A Qualitative Study from Rwanda,external_research_article;no_microdata,2,1,
oa_W2123625954,Gender and development: Working with men for gender equality in Rwanda,external_research_article;no_microdata,2,0,
oa_W2197941005,Women's experiences of gender equality laws in rural Rwanda: the case of Kamonyi District,external_research_article;no_microdata,2,0,
oa_W2153787747,Indivisibility of Accountability and Empowerment in Tackling Gender-Based Violence: Lessons from a Refugee Camp in Rwanda,external_research_article;no_microdata,2,0,
oa_W2023546710,"Making and unmaking ethnicities in the Rwandan context: implication for gender-based violence, health, and wellbeing of women",external_research_article;no_microdata,2,0,
oa_W1193872636,The legacy of gender-based violence and HIV/AIDS in the postgenocide era: Stories from women in Rwanda,external_research_article;no_microdata,2,0,
oa_W1620618343,Ending gender-based violence through grassroots women's empowerment: Lessons from post-1994 Rwanda,external_research_article;no_microdata,2,0,
oa_W1966082103,Women in Rwandan Politics and Society,external_research_article;no_microdata,2,0,
oa_W2495408311,Masculinity and Gender-Based Violence in Rwanda,external_research_article;no_microdata,2,0,
oa_W2098611401,The Pros and Cons of Gender Quota Laws: What Happens When You Kick Men Out and Let Women In?,external_research_article;no_microdata,2,0,
oa_W577760032,"Vulnerable Bodies: Gender, the UN and the Global Refugee Crisis",missing_url;external_research_article;no_microdata,3,0,
oa_W2589647409,"Intimate partner violence among pregnant women in Rwanda, its associated risk factors and relationship to ANC services attendance: a population-based study",external_research_article;no_microdata,2,1,
oa_W4200191673,A case study comparison of engaging community activists to prevent gender-based violence in Peru and Rwanda,external_research_article;no_microdata,2,0,
oa_W1948657219,"Traumatic episodes and mental health effects in young men and women in Rwanda, 17 years after the genocide",external_research_article;no_microdata,2,1,
oa_W273198,Children’s Reflections on Gender Equality in Fairy Tales : A Rwanda Case Study,external_research_article;no_microdata,2,0,
oa_W2116878928,‘I can do women's work’: reflections on engaging men as allies in women's economic empowerment in Rwanda,external_research_article;no_microdata,2,0,
oa_W2010696459,"Violence Toward Women, Men's Sexual Risk Factors, and HIV Infection Among Women",external_research_article;no_microdata,2,0,
oa_W4296161894,Women empowerment and health insurance utilisation in Rwanda: a nationwide cross-sectional survey,external_research_article;no_microdata,2,1,
oa_W3092014429,The cost of violence: Assessing the economic cost of gender-based violence in Rwanda,external_research_article;no_microdata,2,1,
oa_W2523932860,Global gender discourses in education: evidence from post-genocide Rwanda,external_research_article;no_microdata,2,0,
oa_W4392257479,Gender Equality and Taxation from the Rwandan Perspective,external_research_article;no_microdata,2,1,
oa_W2234097932,"""OH, DID THE WOMEN SUFFER, THEY SUFFERED SO MUCH:"" Impacts of Gendered based violence on Kinship Networks in Rwanda",missing_url;external_research_article;no_microdata,3,0,
oa_W2774412920,Using children’s literature to promote gender equality in education: The case of the fairy tale of Ndabaga in Rwanda,external_research_article;no_microdata,2,1,
oa_W3110436757,The Role of Community Radio in Promoting Gender Equality in Rwanda,external_research_article;no_microdata,2,0,
oa_W2188525090,Combating gender based violence in Rwanda,external_research_article;no_microdata,2,1,
oa_W1994468709,School Management Positions and Women Empowerment – A Rwandan Case,external_research_article;no_microdata,2,1,
oa_W2226248867,The Promise and the Reality: Women's Rights in Rwanda,external_research_article;no_microdata,2,0,
oa_W87472755,A Woman Scorned for the Least Condemned War Crime: Precedent and Problems with Prosecuting Rape as a Serious War Crime in the International Criminal Tribunal for Rwanda,external_research_article;no_microdata,2,1,
oa_W2773198303,The doing and undoing of male household decision-making and economic authority in Rwanda and its implications for gender transformative programming,external_research_article;no_microdata,2,0,
oa_W2972262189,An Overview of Public Sector Budget Monitoring &amp; Evaluation Systems for Gender Equality: Lessons from Uganda and Rwanda,external_research_article;no_microdata,2,1,
oa_W4392235005,EXAMINATION OF GENDER EQUALITY COMPLIANCE UNDER THE RWANDAN LEGAL FRAMEWORK,external_research_article;no_microdata,2,1,
oa_W4388224659,Women Empowerment and Post-Conflict Reconstruction: Women for Women NGO in Rwanda,external_research_article;no_microdata,2,1,
oa_W4385070428,Gender Policies in Post-Genocide Rwanda,external_research_article;no_microdata,2,1,
oa_W3018552770,"Suicidal Ideation and Behavior Among Congolese Refugees in Rwanda: Contributing Factors, Consequences, and Support Mechanisms in the Context of Culture",external_research_article;no_microdata,2,1,
oa_W2100009156,Patterns and determinants of dietary micronutrient deficiencies in rural areas of East Africa,external_research_article;no_microdata,2,1,
oa_W4372348740,"Gender Equality and Performance of Private Businesses in Nyarugenge District, Rwanda",external_research_article;no_microdata,2,1,
oa_W3005134220,‘There Are No Other Options?’: Rwandan Gender Norms and Family Planning in Historical Perspective,external_research_article;no_microdata,2,1,
oa_W1485692520,Gender is society: Inclusive lawmaking in Rwandas Parliament.,missing_url;external_research_article;no_microdata,3,0,
oa_W4312397011,Determinants of Gender Based Violence Against Women with Disabilities in Rwanda. A Case of Gakenke District,external_research_article;no_microdata,2,1,
oa_W1423392097,Post-conflict reconstruction in Rwanda: uncovering hidden factors in the gender policy context,external_research_article;no_microdata,2,1,
oa_W4231603119,True Survivors: East African Refugee Women,external_research_article;no_microdata,2,0,
oa_W3137093588,Lack of Parental Gender Socialization of Children at Family Level and its Effects on Adulthood Gender Discrimination in Rwanda,external_research_article;no_microdata,2,1,
oa_W2299196202,Legal and policy framework for gender equality and the empowerment of women in Rwanda,external_research_article;no_microdata,2,1,
oa_W2790287563,Norm appropriation through policy production: Rwanda’s gender policies,external_research_article;no_microdata,2,0,
oa_W2975441801,Threatened Masculinities: Men’s Experiences of Gender Equality in Rural Rwanda,external_research_article;no_microdata,2,1,
oa_W2252606389,You Cannot Dance if You Cannot Stand. A Review of the Rwanda Women's Initiative and the United Nations High Commissioner for Refugee's Commitment to Gender Equality in Post-Conflict Societies,missing_url;external_research_article;no_microdata,3,0,
oa_W2971187081,Mobilizing Transnational Gender Politics in Post-Genocide Rwanda,external_research_article;no_microdata,2,0,
oa_W4400497978,"Evaluation of Sexual Transmitted Infections among Gender based Violence Cases: Retrospective Cross Sectional Study, Kigali-Rwanda",external_research_article;no_microdata,2,1,
oa_W2948399326,"Implementing Gender Equality: a comparative analysis of women's empowerment in Rwanda and Australia through education, empowerment and mentoring",external_research_article;no_microdata,2,1,
oa_W2046999972,Pathway to Social Justice,external_research_article;no_microdata,2,0,
oa_W2094844445,"Navigating adolescence and young adulthood in Rwanda during and after genocide: intersections of ethnicity, gender and age",external_research_article;no_microdata,2,0,
oa_W570632248,Gender Mainstreaming on the Ground? The Case of EU Development Aid Towards Rwanda,external_research_article;no_microdata,2,1,
oa_W4387368134,Education for Women Empowerment: Perceptions and Experiences of Female University Graduates in Rwanda,external_research_article;no_microdata,2,1,
oa_W3012259334,Women Empowerment through Cooperatives in Rwanda: Case studies of Nyaruguru and Huye Districts,missing_url;external_research_article;no_microdata,3,0,
oa_W2804567588,Procedural Steps Addressing Sexual and Gender-based Violence: the Legacy of the International Criminal Tribunal for Rwanda and its Application in the Special Court for Sierra Leone,external_research_article;no_microdata,2,1,
oa_W2036529528,True Survivors: East African Refugee Women,external_research_article;no_microdata,2,0,
oa_W4396899539,"Impacts of an abbreviated personal agency training with refugee women and their male partners on economic empowerment, gender-based violence, and mental health: a randomized controlled trial in Rwanda",external_research_article;no_microdata,2,1,
oa_W2408243896,"Forced migration and sexual abuse: experience of Congolese adolescent girls in Kigeme refugee camp, Rwanda",external_research_article;no_microdata,2,1,
